antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'compactness_worst_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19156414762741653	0.9561403508771931	1.5239323799695317	0.06586031053771146	8.49490333919158	0.4299425345296905
frozenset({'concave points_mean_Low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19332161687170474	0.9649122807017544	1.5379134109784265	0.06761777978199968	10.618629173989454	0.43740259740259735
frozenset({'concave points_mean_Very_high'})	frozenset({'diagnosis_M'})	0.20035149384885764	0.37258347978910367	0.19859402460456943	0.9912280701754387	2.6604187355180406	0.12394636784541685	71.52548330404287	0.7804920742973841
frozenset({'concave points_mean_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.20035149384885764	1.0	1.5938375350140055	0.07464765675915258	inf	0.4659340659340659
frozenset({'concave points_worst_Low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19507908611599298	0.9736842105263158	1.5518944419873213	0.06937524902628792	14.158172231985954	0.44472824472824474
frozenset({'concave points_worst_Very_high'})	frozenset({'diagnosis_M'})	0.20035149384885764	0.37258347978910367	0.20035149384885764	1.0	2.6839622641509435	0.12570383708970506	inf	0.7846153846153846
frozenset({'concave points_worst_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19859402460456943	0.9912280701754387	1.579856504005111	0.07289018751486437	42.47451669595822	0.45899056695516877
frozenset({'concavity_mean_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19859402460456943	0.9912280701754387	1.579856504005111	0.07289018751486437	42.47451669595822	0.45899056695516877
frozenset({'concavity_se_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19332161687170474	0.9649122807017544	1.5379134109784265	0.06761777978199968	10.618629173989454	0.43740259740259735
frozenset({'concavity_worst_Low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19507908611599298	0.9736842105263158	1.5518944419873213	0.06937524902628792	14.158172231985954	0.44472824472824474
frozenset({'concavity_worst_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.1968365553602812	0.9824561403508771	1.5658754729962159	0.07113271827057613	21.237258347978845	0.45192307692307687
frozenset({'perimeter_mean_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19859402460456943	0.9912280701754387	1.579856504005111	0.07289018751486437	42.47451669595822	0.45899056695516877
frozenset({'perimeter_se_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19332161687170474	0.9649122807017544	1.5379134109784265	0.06761777978199968	10.618629173989454	0.43740259740259735
frozenset({'perimeter_worst_Low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.1968365553602812	0.9824561403508771	1.5658754729962159	0.07113271827057613	21.237258347978845	0.45192307692307687
frozenset({'perimeter_worst_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.20035149384885764	1.0	1.5938375350140055	0.07464765675915258	inf	0.4659340659340659
frozenset({'radius_mean_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.1968365553602812	0.9824561403508771	1.5658754729962159	0.07113271827057613	21.237258347978845	0.45192307692307687
frozenset({'radius_worst_Low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.19332161687170474	0.9649122807017544	1.5379134109784265	0.06761777978199968	10.618629173989454	0.43740259740259735
frozenset({'radius_worst_Very_low'})	frozenset({'diagnosis_B'})	0.20035149384885764	0.6274165202108963	0.20035149384885764	1.0	1.5938375350140055	0.07464765675915258	inf	0.4659340659340659
frozenset({'perimeter_mean_Very_high'})	frozenset({'diagnosis_M'})	0.20035149384885764	0.37258347978910367	0.19859402460456943	0.9912280701754387	2.6604187355180406	0.12394636784541685	71.52548330404287	0.7804920742973841
frozenset({'perimeter_worst_Very_high'})	frozenset({'diagnosis_M'})	0.20210896309314588	0.37258347978910367	0.20210896309314588	1.0	2.6839622641509435	0.12680650232733406	inf	0.7863436123348018
frozenset({'radius_mean_Very_high'})	frozenset({'diagnosis_M'})	0.20035149384885764	0.37258347978910367	0.19859402460456943	0.9912280701754387	2.6604187355180406	0.12394636784541685	71.52548330404287	0.7804920742973841
frozenset({'radius_worst_Very_high'})	frozenset({'diagnosis_M'})	0.20035149384885764	0.37258347978910367	0.20035149384885764	1.0	2.6839622641509435	0.12570383708970506	inf	0.7846153846153846
frozenset({'radius_mean_Very_high'})	frozenset({'perimeter_mean_Very_high'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'perimeter_mean_Very_high'})	frozenset({'radius_mean_Very_high'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'radius_mean_Very_low'})	frozenset({'perimeter_mean_Very_low'})	0.20035149384885764	0.20035149384885764	0.19332161687170474	0.9649122807017544	4.8160972606955985	0.15318089578423588	22.78998242530756	0.9908891108891108
frozenset({'perimeter_mean_Very_low'})	frozenset({'radius_mean_Very_low'})	0.20035149384885764	0.20035149384885764	0.19332161687170474	0.9649122807017544	4.8160972606955985	0.15318089578423588	22.78998242530756	0.9908891108891108
frozenset({'perimeter_worst_Very_high'})	frozenset({'radius_worst_Very_high'})	0.20210896309314588	0.20035149384885764	0.19332161687170474	0.9565217391304347	4.774218154080854	0.15282878419574933	18.39191564147624	0.9907889467360832
frozenset({'radius_worst_Very_high'})	frozenset({'perimeter_worst_Very_high'})	0.20035149384885764	0.20210896309314588	0.19332161687170474	0.9649122807017544	4.774218154080854	0.15282878419574933	22.739894551845346	0.9886113886113885
frozenset({'perimeter_worst_Very_low'})	frozenset({'radius_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'radius_worst_Very_low'})	frozenset({'perimeter_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'area_mean_Very_high', 'diagnosis_M'})	frozenset({'perimeter_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.19332161687170474	0.9734513274336283	4.858717590436267	0.15353300737272246	30.120093731692982	0.9909888357256779
frozenset({'area_mean_Very_high', 'perimeter_mean_Very_high'})	frozenset({'diagnosis_M'})	0.19507908611599298	0.37258347978910367	0.19332161687170474	0.9909909909909909	2.659782423933367	0.12063837213252986	69.64323374340849	0.7752679634775705
frozenset({'diagnosis_M', 'perimeter_mean_Very_high'})	frozenset({'area_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.19332161687170474	0.9734513274336283	4.858717590436267	0.15353300737272246	30.120093731692982	0.9909888357256779
frozenset({'area_mean_Very_high'})	frozenset({'diagnosis_M', 'perimeter_mean_Very_high'})	0.20035149384885764	0.19859402460456943	0.19332161687170474	0.9649122807017544	4.858717590436267	0.15353300737272246	22.840070298769774	0.9931668331668331
frozenset({'perimeter_mean_Very_high'})	frozenset({'area_mean_Very_high', 'diagnosis_M'})	0.20035149384885764	0.19859402460456943	0.19332161687170474	0.9649122807017544	4.858717590436267	0.15353300737272246	22.840070298769774	0.9931668331668331
frozenset({'area_mean_Very_high', 'diagnosis_M'})	frozenset({'radius_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.1968365553602812	0.991150442477876	4.947057910262381	0.15704794586129892	90.36028119507782	0.9955748746867169
frozenset({'area_mean_Very_high', 'radius_mean_Very_high'})	frozenset({'diagnosis_M'})	0.19859402460456943	0.37258347978910367	0.1968365553602812	0.991150442477876	2.6602103857071295	0.12284370260778783	70.89806678383029	0.7787437343358397
frozenset({'diagnosis_M', 'radius_mean_Very_high'})	frozenset({'area_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.1968365553602812	0.991150442477876	4.947057910262381	0.15704794586129892	90.36028119507782	0.9955748746867169
frozenset({'area_mean_Very_high'})	frozenset({'diagnosis_M', 'radius_mean_Very_high'})	0.20035149384885764	0.19859402460456943	0.1968365553602812	0.9824561403508771	4.947057910262381	0.15704794586129892	45.6801405975394	0.9977629513343799
frozenset({'radius_mean_Very_high'})	frozenset({'area_mean_Very_high', 'diagnosis_M'})	0.20035149384885764	0.19859402460456943	0.1968365553602812	0.9824561403508771	4.947057910262381	0.15704794586129892	45.6801405975394	0.9977629513343799
frozenset({'area_mean_Very_high', 'radius_mean_Very_high'})	frozenset({'perimeter_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.19332161687170474	0.9734513274336283	4.858717590436267	0.15353300737272246	30.120093731692982	0.9909888357256779
frozenset({'area_mean_Very_high', 'perimeter_mean_Very_high'})	frozenset({'radius_mean_Very_high'})	0.19507908611599298	0.20035149384885764	0.19332161687170474	0.9909909909909909	4.946262051525209	0.1542372305496956	88.76098418277552	0.9911869789599048
frozenset({'perimeter_mean_Very_high', 'radius_mean_Very_high'})	frozenset({'area_mean_Very_high'})	0.19507908611599298	0.20035149384885764	0.19332161687170474	0.9909909909909909	4.946262051525209	0.1542372305496956	88.76098418277552	0.9911869789599048
frozenset({'area_mean_Very_high'})	frozenset({'perimeter_mean_Very_high', 'radius_mean_Very_high'})	0.20035149384885764	0.19507908611599298	0.19332161687170474	0.9649122807017544	4.946262051525209	0.1542372305496956	22.940246045694202	0.9977222777222776
frozenset({'radius_mean_Very_high'})	frozenset({'area_mean_Very_high', 'perimeter_mean_Very_high'})	0.20035149384885764	0.19507908611599298	0.19332161687170474	0.9649122807017544	4.946262051525209	0.1542372305496956	22.940246045694202	0.9977222777222776
frozenset({'perimeter_mean_Very_high'})	frozenset({'area_mean_Very_high', 'radius_mean_Very_high'})	0.20035149384885764	0.19859402460456943	0.19332161687170474	0.9649122807017544	4.858717590436267	0.15353300737272246	22.840070298769774	0.9931668331668331
frozenset({'radius_mean_Very_low', 'diagnosis_B'})	frozenset({'area_mean_Very_low'})	0.1968365553602812	0.20035149384885764	0.19332161687170474	0.9821428571428571	4.902098997493734	0.15388511896120904	44.780316344463856	0.9910881241296997
frozenset({'radius_mean_Very_low', 'area_mean_Very_low'})	frozenset({'diagnosis_B'})	0.1968365553602812	0.6274165202108963	0.19332161687170474	0.9821428571428571	1.565376150460184	0.06982311025725765	20.86467486818975	0.4496916650089516
frozenset({'diagnosis_B', 'area_mean_Very_low'})	frozenset({'radius_mean_Very_low'})	0.19507908611599298	0.20035149384885764	0.19332161687170474	0.9909909909909909	4.946262051525209	0.1542372305496956	88.76098418277552	0.9911869789599048
frozenset({'radius_mean_Very_low'})	frozenset({'diagnosis_B', 'area_mean_Very_low'})	0.20035149384885764	0.19507908611599298	0.19332161687170474	0.9649122807017544	4.946262051525209	0.1542372305496956	22.940246045694202	0.9977222777222776
frozenset({'area_mean_Very_low'})	frozenset({'radius_mean_Very_low', 'diagnosis_B'})	0.20035149384885764	0.1968365553602812	0.19332161687170474	0.9649122807017544	4.902098997493734	0.15388511896120904	22.89015817223199	0.9954445554445555
frozenset({'area_worst_Very_high', 'perimeter_worst_Very_high'})	frozenset({'diagnosis_M'})	0.19332161687170474	0.37258347978910367	0.19332161687170474	1.0	2.6839622641509435	0.1212931761391891	inf	0.7777777777777778
frozenset({'area_worst_Very_high', 'diagnosis_M'})	frozenset({'perimeter_worst_Very_high'})	0.20210896309314588	0.20210896309314588	0.19332161687170474	0.9565217391304347	4.732703213610585	0.15247358390911814	18.35149384885761	0.988486183420104
frozenset({'perimeter_worst_Very_high', 'diagnosis_M'})	frozenset({'area_worst_Very_high'})	0.20210896309314588	0.20210896309314588	0.19332161687170474	0.9565217391304347	4.732703213610585	0.15247358390911814	18.35149384885761	0.988486183420104
frozenset({'area_worst_Very_high'})	frozenset({'perimeter_worst_Very_high', 'diagnosis_M'})	0.20210896309314588	0.20210896309314588	0.19332161687170474	0.9565217391304347	4.732703213610585	0.15247358390911814	18.35149384885761	0.988486183420104
frozenset({'perimeter_worst_Very_high'})	frozenset({'area_worst_Very_high', 'diagnosis_M'})	0.20210896309314588	0.20210896309314588	0.19332161687170474	0.9565217391304347	4.732703213610585	0.15247358390911814	18.35149384885761	0.988486183420104
frozenset({'area_worst_Very_high', 'diagnosis_M'})	frozenset({'radius_worst_Very_high'})	0.20210896309314588	0.20035149384885764	0.1968365553602812	0.9739130434782608	4.861022120518688	0.15634372268432578	30.653192735793706	0.9954767149150409
frozenset({'area_worst_Very_high', 'radius_worst_Very_high'})	frozenset({'diagnosis_M'})	0.1968365553602812	0.37258347978910367	0.1968365553602812	1.0	2.6839622641509435	0.12349850661444708	inf	0.7811816192560176
frozenset({'diagnosis_M', 'radius_worst_Very_high'})	frozenset({'area_worst_Very_high'})	0.20035149384885764	0.20210896309314588	0.1968365553602812	0.9824561403508771	4.861022120518688	0.15634372268432578	45.47978910369054	0.9932888540031397
frozenset({'area_worst_Very_high'})	frozenset({'diagnosis_M', 'radius_worst_Very_high'})	0.20210896309314588	0.20035149384885764	0.1968365553602812	0.9739130434782608	4.861022120518688	0.15634372268432578	30.653192735793706	0.9954767149150409
frozenset({'radius_worst_Very_high'})	frozenset({'area_worst_Very_high', 'diagnosis_M'})	0.20035149384885764	0.20210896309314588	0.1968365553602812	0.9824561403508771	4.861022120518688	0.15634372268432578	45.47978910369054	0.9932888540031397
frozenset({'area_worst_Very_high', 'perimeter_worst_Very_high'})	frozenset({'radius_worst_Very_high'})	0.19332161687170474	0.20035149384885764	0.19156414762741653	0.990909090909091	4.94585326953748	0.15283187289389397	87.96133567662616	0.98900681577422
frozenset({'area_worst_Very_high', 'radius_worst_Very_high'})	frozenset({'perimeter_worst_Very_high'})	0.1968365553602812	0.20210896309314588	0.19156414762741653	0.9732142857142858	4.815295031055901	0.1517817155247235	29.78793204452266	0.9865095457009215
frozenset({'perimeter_worst_Very_high', 'radius_worst_Very_high'})	frozenset({'area_worst_Very_high'})	0.19332161687170474	0.20210896309314588	0.19156414762741653	0.990909090909091	4.902845849802372	0.15249211609798585	87.76801405975446	0.9868081789290639
frozenset({'area_worst_Very_high'})	frozenset({'perimeter_worst_Very_high', 'radius_worst_Very_high'})	0.20210896309314588	0.19332161687170474	0.19156414762741653	0.9478260869565217	4.902845849802372	0.15249211609798585	15.461335676625652	0.9976761104150669
frozenset({'perimeter_worst_Very_high'})	frozenset({'area_worst_Very_high', 'radius_worst_Very_high'})	0.20210896309314588	0.1968365553602812	0.19156414762741653	0.9478260869565217	4.815295031055901	0.1517817155247235	15.393966022261267	0.9930283312452007
frozenset({'radius_worst_Very_high'})	frozenset({'area_worst_Very_high', 'perimeter_worst_Very_high'})	0.20035149384885764	0.19332161687170474	0.19156414762741653	0.9561403508771931	4.945853269537481	0.15283187289389397	18.39226713532517	0.9977013811876199
frozenset({'diagnosis_B', 'area_worst_Very_low'})	frozenset({'radius_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'diagnosis_B', 'radius_worst_Very_low'})	frozenset({'area_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'area_worst_Very_low', 'radius_worst_Very_low'})	frozenset({'diagnosis_B'})	0.19507908611599298	0.6274165202108963	0.19507908611599298	1.0	1.5938375350140055	0.07268324473917488	inf	0.46288209606986896
frozenset({'area_worst_Very_low'})	frozenset({'diagnosis_B', 'radius_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'radius_worst_Very_low'})	frozenset({'diagnosis_B', 'area_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19507908611599298	0.9736842105263158	4.859879963065559	0.15493836502852415	30.386643233743442	0.9932283932283934
frozenset({'radius_mean_Very_low', 'perimeter_mean_Very_low'})	frozenset({'diagnosis_B'})	0.19332161687170474	0.6274165202108963	0.19156414762741653	0.990909090909091	1.5793481028775147	0.07027097148822743	40.98418277680164	0.4547380624013112
frozenset({'radius_mean_Very_low', 'diagnosis_B'})	frozenset({'perimeter_mean_Very_low'})	0.1968365553602812	0.20035149384885764	0.19156414762741653	0.9732142857142858	4.857534461152882	0.15212764971692083	29.853544229642754	0.988757954750768
frozenset({'perimeter_mean_Very_low', 'diagnosis_B'})	frozenset({'radius_mean_Very_low'})	0.19859402460456943	0.20035149384885764	0.19156414762741653	0.9646017699115044	4.81454743052321	0.15177553812843425	22.590070298769735	0.9886327056172541
frozenset({'radius_mean_Very_low'})	frozenset({'perimeter_mean_Very_low', 'diagnosis_B'})	0.20035149384885764	0.19859402460456943	0.19156414762741653	0.9561403508771931	4.814547430523211	0.15177553812843425	18.272056239015853	0.9908055247504789
frozenset({'perimeter_mean_Very_low'})	frozenset({'radius_mean_Very_low', 'diagnosis_B'})	0.20035149384885764	0.1968365553602812	0.19156414762741653	0.9561403508771931	4.857534461152882	0.15212764971692083	18.312126537785623	0.9931041435628593
frozenset({'diagnosis_B', 'perimeter_worst_Very_low'})	frozenset({'radius_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'diagnosis_B', 'radius_worst_Very_low'})	frozenset({'perimeter_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'perimeter_worst_Very_low', 'radius_worst_Very_low'})	frozenset({'diagnosis_B'})	0.19156414762741653	0.6274165202108963	0.19156414762741653	1.0	1.5938375350140055	0.07137363672585642	inf	0.46086956521739136
frozenset({'perimeter_worst_Very_low'})	frozenset({'diagnosis_B', 'radius_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'radius_worst_Very_low'})	frozenset({'diagnosis_B', 'perimeter_worst_Very_low'})	0.20035149384885764	0.20035149384885764	0.19156414762741653	0.9561403508771931	4.772314558325639	0.15142342653994767	18.23198594024608	0.9885069059380985
frozenset({'diagnosis_M', 'radius_mean_Very_high'})	frozenset({'perimeter_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.19332161687170474	0.9734513274336283	4.858717590436267	0.15353300737272246	30.120093731692982	0.9909888357256779
frozenset({'perimeter_mean_Very_high', 'radius_mean_Very_high'})	frozenset({'diagnosis_M'})	0.19507908611599298	0.37258347978910367	0.19332161687170474	0.9909909909909909	2.659782423933367	0.12063837213252986	69.64323374340849	0.7752679634775705
frozenset({'diagnosis_M', 'perimeter_mean_Very_high'})	frozenset({'radius_mean_Very_high'})	0.19859402460456943	0.20035149384885764	0.19332161687170474	0.9734513274336283	4.858717590436267	0.15353300737272246	30.120093731692982	0.9909888357256779
frozenset({'radius_mean_Very_high'})	frozenset({'diagnosis_M', 'perimeter_mean_Very_high'})	0.20035149384885764	0.19859402460456943	0.19332161687170474	0.9649122807017544	4.858717590436267	0.15353300737272246	22.840070298769774	0.9931668331668331
frozenset({'perimeter_mean_Very_high'})	frozenset({'diagnosis_M', 'radius_mean_Very_high'})	0.20035149384885764	0.19859402460456943	0.19332161687170474	0.9649122807017544	4.858717590436267	0.15353300737272246	22.840070298769774	0.9931668331668331
frozenset({'perimeter_worst_Very_high', 'diagnosis_M'})	frozenset({'radius_worst_Very_high'})	0.20210896309314588	0.20035149384885764	0.19332161687170474	0.9565217391304347	4.774218154080854	0.15282878419574933	18.39191564147624	0.9907889467360832
frozenset({'perimeter_worst_Very_high', 'radius_worst_Very_high'})	frozenset({'diagnosis_M'})	0.19332161687170474	0.37258347978910367	0.19332161687170474	1.0	2.6839622641509435	0.1212931761391891	inf	0.7777777777777778
frozenset({'diagnosis_M', 'radius_worst_Very_high'})	frozenset({'perimeter_worst_Very_high'})	0.20035149384885764	0.20210896309314588	0.19332161687170474	0.9649122807017544	4.774218154080854	0.15282878419574933	22.739894551845346	0.9886113886113885
frozenset({'perimeter_worst_Very_high'})	frozenset({'diagnosis_M', 'radius_worst_Very_high'})	0.20210896309314588	0.20035149384885764	0.19332161687170474	0.9565217391304347	4.774218154080854	0.15282878419574933	18.39191564147624	0.9907889467360832
frozenset({'radius_worst_Very_high'})	frozenset({'perimeter_worst_Very_high', 'diagnosis_M'})	0.20035149384885764	0.20210896309314588	0.19332161687170474	0.9649122807017544	4.774218154080854	0.15282878419574933	22.739894551845346	0.9886113886113885
frozenset({'area_mean_Very_high', 'diagnosis_M', 'radius_mean_Very_high'})	frozenset({'perimeter_mean_Very_high'})	0.1968365553602812	0.20035149384885764	0.19156414762741653	0.9732142857142858	4.857534461152882	0.15212764971692083	29.853544229642754	0.988757954750768
frozenset({'area_mean_Very_high', 'perimeter_mean_Very_high', 'radius_mean_Very_high'})	frozenset({'diagnosis_M'})	0.19332161687170474	0.37258347978910367	0.19156414762741653	0.990909090909091	2.659562607204117	0.11953570689490088	69.015817223199	0.7735404049489317
frozenset({'area_mean_Very_high', 'diagnosis_M', 'perimeter_mean_Very_high'})	frozenset({'radius_mean_Very_high'})	0.19332161687170474	0.20035149384885764	0.19156414762741653	0.990909090909091	4.94585326953748	0.15283187289389397	87.96133567662616	0.98900681577422
frozenset({'perimeter_mean_Very_high', 'diagnosis_M', 'radius_mean_Very_high'})	frozenset({'area_mean_Very_high'})	0.19332161687170474	0.20035149384885764	0.19156414762741653	0.990909090909091	4.94585326953748	0.15283187289389397	87.96133567662616	0.98900681577422
