antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'BloodPressure_Low'})	frozenset({'Outcome_0'})	0.19791666666666666	0.6510416666666666	0.14322916666666666	0.7236842105263158	1.1115789473684212	0.014377170138888895	1.2628968253968256	0.1251475796930343
frozenset({'BloodPressure_Very_high'})	frozenset({'Insulin_Very_low'})	0.21484375	0.6002604166666666	0.13151041666666666	0.6121212121212121	1.0197594162887005	0.0025482177734375	1.03057861328125	0.024678587261711248
frozenset({'BloodPressure_Very_low'})	frozenset({'Outcome_0'})	0.15755208333333334	0.6510416666666666	0.11588541666666667	0.7355371900826446	1.1297851239669423	0.013312445746527776	1.3194986979166667	0.13635968949169022
frozenset({'DiabetesPedigreeFunction_Average'})	frozenset({'Insulin_Very_low'})	0.20052083333333334	0.6002604166666666	0.12239583333333333	0.6103896103896104	1.0168746654646872	0.0020311143663194475	1.025998263888889	0.02075680920368705
frozenset({'DiabetesPedigreeFunction_Average'})	frozenset({'Outcome_0'})	0.20052083333333334	0.6510416666666666	0.1328125	0.6623376623376623	1.0173506493506494	0.00226508246527779	1.0334535256410258	0.021332311426199263
frozenset({'DiabetesPedigreeFunction_High'})	frozenset({'Outcome_0'})	0.1953125	0.6510416666666666	0.12369791666666667	0.6333333333333333	0.9728	-0.0034586588541666435	0.9517045454545455	-0.033580246913580025
frozenset({'DiabetesPedigreeFunction_Low'})	frozenset({'Insulin_Very_low'})	0.19921875	0.6002604166666666	0.13802083333333334	0.69281045751634	1.1541831483135556	0.018437703450520856	1.3012799202127665	0.16682006442705957
frozenset({'DiabetesPedigreeFunction_Low'})	frozenset({'Outcome_0'})	0.19921875	0.6510416666666666	0.13411458333333334	0.673202614379085	1.0340392156862745	0.004414876302083343	1.0678125000000003	0.04110821690741188
frozenset({'DiabetesPedigreeFunction_Very_low'})	frozenset({'Insulin_Very_low'})	0.20052083333333334	0.6002604166666666	0.14453125	0.7207792207792207	1.2007775304955348	0.02416653103298612	1.431625484496124	0.20914399741761314
frozenset({'DiabetesPedigreeFunction_Very_low'})	frozenset({'Outcome_0'})	0.20052083333333334	0.6510416666666666	0.15625	0.7792207792207791	1.1968831168831169	0.02570258246527779	1.5805759803921564	0.20575461454940294
frozenset({'Glucose_Average'})	frozenset({'Outcome_0'})	0.20182291666666666	0.6510416666666666	0.14192708333333334	0.703225806451613	1.0801548387096778	0.010531955295138923	1.1758378623188412	0.09297035185656373
frozenset({'Glucose_Low'})	frozenset({'Insulin_Very_low'})	0.20182291666666666	0.6002604166666666	0.125	0.6193548387096774	1.0318102302148207	0.0038536919487847376	1.0501633121468927	0.03862493202827639
frozenset({'Glucose_Low'})	frozenset({'Outcome_0'})	0.20182291666666666	0.6510416666666666	0.16536458333333334	0.8193548387096775	1.2585290322580647	0.03396945529513892	1.9317336309523823	0.2573634250041749
frozenset({'Glucose_Very_high'})	frozenset({'Outcome_1'})	0.20182291666666666	0.3489583333333333	0.14713541666666666	0.7290322580645161	2.0891670678863745	0.07670762803819445	2.4026537698412698	0.6531637529053401
frozenset({'Glucose_Very_low'})	frozenset({'Insulin_Very_low'})	0.19140625	0.6002604166666666	0.15885416666666666	0.8299319727891156	1.382619859223516	0.0439605712890625	2.350468749999999	0.34224281301971965
frozenset({'Glucose_Very_low'})	frozenset({'Outcome_0'})	0.19140625	0.6510416666666666	0.17708333333333334	0.9251700680272109	1.421061224489796	0.052469889322916685	4.663352272727275	0.3664393293549305
frozenset({'Insulin_Average'})	frozenset({'Outcome_0'})	0.19791666666666666	0.6510416666666666	0.14322916666666666	0.7236842105263158	1.1115789473684212	0.014377170138888895	1.2628968253968256	0.1251475796930343
frozenset({'Outcome_0'})	frozenset({'Insulin_Very_low'})	0.6510416666666666	0.6002604166666666	0.4114583333333333	0.632	1.0528763557483731	0.020663791232638895	1.0862488677536233	0.1439164934819573
frozenset({'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.6002604166666666	0.6510416666666666	0.4114583333333333	0.6854663774403471	1.0528763557483731	0.020663791232638895	1.10944683908046	0.12563394219271845
frozenset({'Pregnancies_High'})	frozenset({'Insulin_Very_low'})	0.22786458333333334	0.6002604166666666	0.15755208333333334	0.6914285714285714	1.1518810040285095	0.02077399359809029	1.2954523533950617	0.17076637910610018
frozenset({'Pregnancies_Very_high'})	frozenset({'Insulin_Very_low'})	0.22005208333333334	0.6002604166666666	0.14322916666666666	0.6508875739644969	1.0843419887304417	0.011140611436631948	1.1450167725988698	0.09972681742297773
frozenset({'SkinThickness_Very_low'})	frozenset({'Insulin_Very_low'})	0.390625	0.6002604166666666	0.33984375	0.87	1.4493709327548807	0.10536702473958334	3.074919871794872	0.5087926122408881
frozenset({'Pregnancies_Average'})	frozenset({'Outcome_0'})	0.23177083333333334	0.6510416666666666	0.171875	0.7415730337078651	1.139056179775281	0.020982530381944448	1.350317028985507	0.15891114535182335
frozenset({'Pregnancies_High'})	frozenset({'Outcome_0'})	0.22786458333333334	0.6510416666666666	0.14973958333333334	0.6571428571428571	1.0093714285714286	0.0013902452256944475	1.017795138888889	0.01202434196055432
frozenset({'Pregnancies_Low'})	frozenset({'Outcome_0'})	0.17578125	0.6510416666666666	0.13802083333333334	0.7851851851851852	1.2060444444444445	0.023579915364583343	1.624461206896552	0.20727890548153455
frozenset({'SkinThickness_High'})	frozenset({'Outcome_0'})	0.21484375	0.6510416666666666	0.13671875	0.6363636363636364	0.9774545454545455	-0.0031534830729166574	0.9596354166666667	-0.028538550057537318
frozenset({'SkinThickness_Low'})	frozenset({'Outcome_0'})	0.18619791666666666	0.6510416666666666	0.13932291666666666	0.7482517482517482	1.1493146853146854	0.018100314670138895	1.3861400462962963	0.15964112149532717
frozenset({'SkinThickness_Very_low'})	frozenset({'Outcome_0'})	0.390625	0.6510416666666666	0.265625	0.68	1.04448	0.01131184895833337	1.090494791666667	0.06988436400201128
frozenset({'Outcome_0', 'BMI_Low'})	frozenset({'Insulin_Very_low'})	0.14973958333333334	0.6002604166666666	0.10286458333333333	0.6869565217391304	1.144430821465623	0.012981838650173605	1.2769458912037035	0.14842886773799593
frozenset({'BMI_Low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.13671875	0.6510416666666666	0.10286458333333333	0.7523809523809524	1.155657142857143	0.01385498046875	1.4092548076923077	0.15602268171143824
frozenset({'BMI_Very_low', 'Outcome_0'})	frozenset({'Insulin_Very_low'})	0.17578125	0.6002604166666666	0.13151041666666666	0.7481481481481481	1.2463726199084117	0.025995890299479157	1.5872012867647058	0.2398291961897611
frozenset({'BMI_Very_low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.14322916666666666	0.6510416666666666	0.13151041666666666	0.9181818181818182	1.4103272727272729	0.038262261284722224	4.2650462962962985	0.3395828944596588
frozenset({'BMI_Very_low'})	frozenset({'Outcome_0', 'Insulin_Very_low'})	0.19270833333333334	0.4114583333333333	0.13151041666666666	0.6824324324324323	1.6585699623674306	0.05221896701388888	1.8532801418439713	0.49185563717662084
frozenset({'BMI_Very_low', 'SkinThickness_Very_low'})	frozenset({'Insulin_Very_low'})	0.1328125	0.6002604166666666	0.11067708333333333	0.8333333333333333	1.3882863340563991	0.03095499674479167	2.398437499999999	0.32252252252252256
frozenset({'BMI_Very_low', 'Insulin_Very_low'})	frozenset({'SkinThickness_Very_low'})	0.14322916666666666	0.390625	0.11067708333333333	0.7727272727272727	1.978181818181818	0.054728190104166664	2.68125	0.5771500089397461
frozenset({'BMI_Very_low', 'SkinThickness_Very_low'})	frozenset({'Outcome_0'})	0.1328125	0.6510416666666666	0.11979166666666667	0.9019607843137255	1.3854117647058826	0.033325195312500014	3.559375000000001	0.32079905992949487
frozenset({'BMI_Very_low', 'Outcome_0'})	frozenset({'SkinThickness_Very_low'})	0.17578125	0.390625	0.11979166666666667	0.6814814814814815	1.7445925925925925	0.05112711588541667	1.9131540697674418	0.5178240263754379
frozenset({'BMI_Very_low'})	frozenset({'SkinThickness_Very_low', 'Outcome_0'})	0.19270833333333334	0.265625	0.11979166666666667	0.6216216216216216	2.340222575516693	0.068603515625	1.9408482142857142	0.7093969144460028
frozenset({'Outcome_0', 'BloodPressure_High'})	frozenset({'Insulin_Very_low'})	0.15364583333333334	0.6002604166666666	0.10286458333333333	0.6694915254237287	1.1153351226148018	0.010637071397569434	1.2094684829059825	0.12218111002921118
frozenset({'BloodPressure_High', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.15104166666666666	0.6510416666666666	0.10286458333333333	0.6810344827586207	1.0460689655172415	0.004530164930555566	1.0940315315315317	0.05187543682534764
frozenset({'Outcome_0', 'DiabetesPedigreeFunction_Very_low'})	frozenset({'Insulin_Very_low'})	0.15625	0.6002604166666666	0.11458333333333333	0.7333333333333333	1.2216919739696313	0.02079264322916667	1.4990234374999998	0.2150673400673401
frozenset({'DiabetesPedigreeFunction_Very_low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.14453125	0.6510416666666666	0.11458333333333333	0.7927927927927928	1.2177297297297298	0.02048746744791667	1.6841032608695654	0.20900788709007892
frozenset({'Outcome_0', 'Glucose_Low'})	frozenset({'Insulin_Very_low'})	0.16536458333333334	0.6002604166666666	0.10026041666666667	0.6062992125984252	1.010060293439459	0.0009986029730902762	1.015338541666667	0.011933464351561056
frozenset({'Glucose_Low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.125	0.6510416666666666	0.10026041666666667	0.8020833333333334	1.2320000000000002	0.018880208333333343	1.7631578947368427	0.21521335807050102
frozenset({'Glucose_Very_low', 'Outcome_0'})	frozenset({'Insulin_Very_low'})	0.17708333333333334	0.6002604166666666	0.14973958333333334	0.8455882352941176	1.4087023095572286	0.04344346788194446	2.588789682539683	0.3525591634562467
frozenset({'Glucose_Very_low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.15885416666666666	0.6510416666666666	0.14973958333333334	0.9426229508196723	1.4478688524590166	0.04631890190972224	6.081845238095256	0.3677480145376229
frozenset({'Glucose_Very_low'})	frozenset({'Outcome_0', 'Insulin_Very_low'})	0.19140625	0.4114583333333333	0.14973958333333334	0.7823129251700681	1.9013174890209252	0.07098388671875001	2.7036132812500013	0.5862633900441084
frozenset({'Outcome_0', 'Pregnancies_Average'})	frozenset({'Insulin_Very_low'})	0.171875	0.6002604166666666	0.10416666666666667	0.6060606060606061	1.009662788404654	0.0009969075520833426	1.014723557692308	0.011556603773585012
frozenset({'Insulin_Very_low', 'Pregnancies_Average'})	frozenset({'Outcome_0'})	0.12630208333333334	0.6510416666666666	0.10416666666666667	0.8247422680412371	1.26680412371134	0.02193874782986112	1.991115196078431	0.24105812220566328
frozenset({'Outcome_0', 'Pregnancies_High'})	frozenset({'Insulin_Very_low'})	0.14973958333333334	0.6002604166666666	0.10286458333333333	0.6869565217391304	1.144430821465623	0.012981838650173605	1.2769458912037035	0.14842886773799593
frozenset({'Pregnancies_High', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.15755208333333334	0.6510416666666666	0.10286458333333333	0.652892561983471	1.0028429752066115	0.00029161241319443365	1.0053323412698412	0.0033650930291705366
frozenset({'SkinThickness_Very_low', 'Outcome_0'})	frozenset({'Insulin_Very_low'})	0.265625	0.6002604166666666	0.22135416666666666	0.8333333333333333	1.3882863340563991	0.06190999348958334	2.398437499999999	0.38085106382978734
frozenset({'SkinThickness_Very_low', 'Insulin_Very_low'})	frozenset({'Outcome_0'})	0.33984375	0.6510416666666666	0.22135416666666666	0.6513409961685823	1.0004597701149425	0.00010172526041665741	1.0008585164835164	0.0006961364427427143
frozenset({'SkinThickness_Very_low', 'Outcome_1'})	frozenset({'Insulin_Very_low'})	0.125	0.6002604166666666	0.11848958333333333	0.9479166666666666	1.579175704989154	0.04345703125	7.674999999999995	0.41915227629513346
frozenset({'Insulin_Very_low', 'Outcome_1'})	frozenset({'SkinThickness_Very_low'})	0.18880208333333334	0.390625	0.11848958333333333	0.6275862068965516	1.6066206896551722	0.044738769531249986	1.6362847222222219	0.46545428888928075
frozenset({'SkinThickness_Very_low', 'Pregnancies_High'})	frozenset({'Insulin_Very_low'})	0.10807291666666667	0.6002604166666666	0.10026041666666667	0.927710843373494	1.54551394297363	0.035388522677951395	5.529730902777778	0.39573419281448485
frozenset({'Pregnancies_High', 'Insulin_Very_low'})	frozenset({'SkinThickness_Very_low'})	0.15755208333333334	0.390625	0.10026041666666667	0.6363636363636364	1.6290909090909091	0.038716634114583336	1.67578125	0.45837933318613383
